scene,scene_display,camera,profile,profile_bits,guard_mode,delta_psnr_vs_standard,delta_ssim_vs_standard,delta_lpips_vs_standard,psnr_gt,standard_psnr_gt,ssim_gt,standard_ssim_gt,lpips_gt,standard_lpips_gt,psnr_standard_ref,final_non_pd,saturations,unexplained_saturations,dangerous_negative_saturations,underflows,guard_eigen_floor_triggered,guard_diagonal_floor_triggered,guard_b_clamp_triggered
hotdog,Hotdog,9,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.012813568115234375,-0.00010347366333007812,-9.052455425262451e-07,36.23103332519531,36.24384689331055,0.9747660160064697,0.9748694896697998,0.04761826992034912,0.04761917516589165,58.501678466796875,0,4278404,0,0,142395,0,0,0
hotdog,Hotdog,10,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.01787567138671875,-0.00011229515075683594,4.3507665395736694e-05,36.01271438598633,36.03059005737305,0.9741696715354919,0.9742819666862488,0.04878806322813034,0.048744555562734604,58.58415985107422,0,4283286,0,0,185720,0,0,0
hotdog,Hotdog,11,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.02321624755859375,-0.00013583898544311523,7.469207048416138e-05,35.983245849609375,36.00646209716797,0.973897397518158,0.9740332365036011,0.05011304095387459,0.05003834888339043,58.532203674316406,0,4285847,0,0,171900,0,0,0
hotdog,Hotdog,12,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0229644775390625,-0.00011134147644042969,0.000134151428937912,35.83891677856445,35.861881256103516,0.9735679626464844,0.9736793041229248,0.051367685198783875,0.05123353376984596,58.27775573730469,0,4294319,0,0,227185,0,0,0
hotdog,Hotdog,13,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0288238525390625,-0.00012534856796264648,-1.3530254364013672e-05,35.59950256347656,35.628326416015625,0.9729134440422058,0.9730387926101685,0.05133422091603279,0.051347751170396805,58.619659423828125,0,4307541,0,0,172033,0,0,0
hotdog,Hotdog,14,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0178680419921875,-8.487701416015625e-05,-9.4585120677948e-05,35.374000549316406,35.391868591308594,0.9724501371383667,0.9725350141525269,0.05135886371135712,0.051453448832035065,58.695003509521484,0,4326193,0,0,177208,0,0,0
hotdog,Hotdog,15,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.01898956298828125,-9.995698928833008e-05,4.5340508222579956e-05,35.347023010253906,35.36601257324219,0.9722548723220825,0.9723548293113708,0.05332915112376213,0.05328381061553955,58.77705383300781,0,4349887,0,0,167960,0,0,0
hotdog,Hotdog,16,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.02118682861328125,-9.85860824584961e-05,8.13901424407959e-05,35.19258117675781,35.213768005371094,0.971840500831604,0.9719390869140625,0.05450723320245743,0.05442584306001663,58.83808898925781,0,4380995,0,0,125027,0,0,0
hotdog,Hotdog,17,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.004436492919921875,-6.330013275146484e-05,-0.00010779500007629395,35.2268180847168,35.23125457763672,0.971872091293335,0.9719353914260864,0.05562017485499382,0.055727969855070114,58.525108337402344,0,4417729,0,0,135066,0,0,0
hotdog,Hotdog,18,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.00579833984375,-8.106231689453125e-05,-8.437782526016235e-06,35.14658737182617,35.15238571166992,0.9719813466072083,0.9720624089241028,0.05611811578273773,0.05612655356526375,58.725215911865234,0,4465847,0,0,172313,0,0,0
hotdog,Hotdog,19,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0080108642578125,-8.475780487060547e-05,-2.9496848583221436e-05,35.246612548828125,35.25462341308594,0.9726411700248718,0.9727259278297424,0.05647517740726471,0.05650467425584793,58.75681686401367,0,4516659,0,0,166443,0,0,0
hotdog,Hotdog,20,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0203704833984375,-9.310245513916016e-05,-3.460049629211426e-05,35.40559387207031,35.42596435546875,0.9731523394584656,0.9732454419136047,0.05583459883928299,0.055869199335575104,58.840850830078125,0,4565668,0,0,170419,0,0,0
hotdog,Hotdog,21,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.023105621337890625,-9.745359420776367e-05,-7.664784789085388e-05,35.73715591430664,35.76026153564453,0.9742788672447205,0.9743763208389282,0.055601511150598526,0.05567815899848938,58.734291076660156,0,4620524,0,0,119343,0,0,0
hotdog,Hotdog,22,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0189208984375,-0.00010454654693603516,-6.917864084243774e-06,36.05500030517578,36.07392120361328,0.9750896096229553,0.9751941561698914,0.05413499474525452,0.05414191260933876,58.89929962158203,0,4674626,0,0,181379,0,0,0
hotdog,Hotdog,23,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.021862030029296875,-8.553266525268555e-05,-0.00010025873780250549,36.35623550415039,36.37809753417969,0.9761536717414856,0.9762392044067383,0.052297305315732956,0.05239756405353546,59.083919525146484,0,4729255,0,0,160338,0,0,0
hotdog,Hotdog,24,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.02079010009765625,-9.375810623168945e-05,-4.244595766067505e-05,36.731773376464844,36.7525634765625,0.9767345786094666,0.9768283367156982,0.05142349749803543,0.051465943455696106,59.00267791748047,0,4773391,0,0,179727,0,0,0
hotdog,Hotdog,25,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.009281158447265625,-9.620189666748047e-05,-8.873641490936279e-05,37.169918060302734,37.17919921875,0.9773434996604919,0.9774397015571594,0.051724985241889954,0.051813721656799316,59.00735092163086,0,4807788,0,0,155728,0,0,0
hotdog,Hotdog,26,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0122833251953125,-7.635354995727539e-05,-9.779632091522217e-05,37.30957794189453,37.321861267089844,0.9777387976646423,0.9778151512145996,0.05043311044573784,0.05053090676665306,59.27825927734375,0,4815370,0,0,120523,0,0,0
hotdog,Hotdog,27,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0226593017578125,-0.00010454654693603516,-7.848069071769714e-05,37.54204559326172,37.56470489501953,0.9782663583755493,0.9783709049224854,0.04989231377840042,0.04997079446911812,59.3188591003418,0,4814409,0,0,155132,0,0,0
hotdog,Hotdog,28,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.023006439208984375,-0.0001055598258972168,-5.7291239500045776e-05,37.63668441772461,37.659690856933594,0.978147566318512,0.9782531261444092,0.04964612424373627,0.04970341548323631,59.444969177246094,0,4800331,0,0,128979,0,0,0
hotdog,Hotdog,29,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.01985931396484375,-8.094310760498047e-05,-1.3742595911026001e-05,37.72802734375,37.747886657714844,0.9782446026802063,0.9783255457878113,0.050406161695718765,0.05041990429162979,59.411067962646484,0,4785932,0,0,134442,0,0,0
hotdog,Hotdog,30,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.01639556884765625,-8.982419967651367e-05,2.1655112504959106e-05,37.93271255493164,37.9491081237793,0.9785944819450378,0.9786843061447144,0.05013608932495117,0.05011443421244621,59.27500534057617,0,4769137,0,0,152252,0,0,0
hotdog,Hotdog,31,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.020751953125,-8.0108642578125e-05,-9.761005640029907e-05,37.98649597167969,38.00724792480469,0.9787763953208923,0.9788565039634705,0.049114543944597244,0.04921215400099754,59.424476623535156,0,4742124,0,0,149681,0,0,0
hotdog,Hotdog,32,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.026363372802734375,-8.994340896606445e-05,-7.34962522983551e-05,38.0433349609375,38.069698333740234,0.9787228107452393,0.9788127541542053,0.04794027656316757,0.04801377281546593,59.46711730957031,0,4713201,0,0,144158,0,0,0
hotdog,Hotdog,33,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.02957916259765625,-8.302927017211914e-05,-0.00012190267443656921,37.98392105102539,38.01350021362305,0.97866290807724,0.9787459373474121,0.046714894473552704,0.04683679714798927,59.5717887878418,0,4677610,0,0,133405,0,0,0
hotdog,Hotdog,34,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.02001953125,-7.855892181396484e-05,-7.348880171775818e-05,37.833396911621094,37.853416442871094,0.9782925844192505,0.9783711433410645,0.04680471494793892,0.04687820374965668,59.67020797729492,0,4637071,0,0,135805,0,0,0
hotdog,Hotdog,35,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.033809661865234375,-9.709596633911133e-05,-0.00015023723244667053,37.63331604003906,37.6671257019043,0.9781411290168762,0.9782382249832153,0.04550066962838173,0.0456509068608284,59.6563720703125,0,4599485,0,0,117778,0,0,0
hotdog,Hotdog,36,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.016544342041015625,-9.953975677490234e-05,-8.631497621536255e-05,37.45608139038086,37.472625732421875,0.9777316451072693,0.9778311848640442,0.04504838585853577,0.04513470083475113,59.7242431640625,0,4559009,0,0,127103,0,0,0
hotdog,Hotdog,37,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.013668060302734375,-8.171796798706055e-05,-2.2854655981063843e-05,37.37648391723633,37.39015197753906,0.9774795770645142,0.9775612950325012,0.044988296926021576,0.04501115158200264,59.69887924194336,0,4520472,0,0,136611,0,0,0
hotdog,Hotdog,38,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.01068878173828125,-6.568431854248047e-05,-7.802620530128479e-05,37.34016418457031,37.350852966308594,0.9774335622787476,0.97749924659729,0.04495909437537193,0.04503712058067322,59.52415466308594,0,4482203,0,0,183798,0,0,0
hotdog,Hotdog,39,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.014575958251953125,-8.368492126464844e-05,-0.00017956644296646118,37.321876525878906,37.33645248413086,0.9773169159889221,0.9774006009101868,0.04355382174253464,0.0437333881855011,59.63705062866211,0,4444176,0,0,125957,0,0,0
hotdog,Hotdog,40,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.020664215087890625,-0.00010192394256591797,-0.00019565224647521973,37.20759201049805,37.22825622558594,0.9770419001579285,0.9771438241004944,0.0437437929213047,0.04393944516777992,59.622398376464844,0,4415635,0,0,149145,0,0,0
hotdog,Hotdog,41,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.006195068359375,-7.355213165283203e-05,-0.00025501474738121033,37.06695556640625,37.073150634765625,0.9768027663230896,0.9768763184547424,0.04369695857167244,0.04395197331905365,59.49808883666992,0,4383705,0,0,161518,0,0,0
hotdog,Hotdog,42,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0206146240234375,-7.212162017822266e-05,-0.0002454407513141632,37.030460357666016,37.05107498168945,0.9768388271331787,0.9769109487533569,0.04271432384848595,0.04295976459980011,59.413326263427734,0,4355046,0,0,103831,0,0,0
hotdog,Hotdog,43,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.016452789306640625,-8.320808410644531e-05,-0.0001722276210784912,36.970054626464844,36.986507415771484,0.9766596555709839,0.9767428636550903,0.042106665670871735,0.042278893291950226,59.78968811035156,0,4326252,0,0,130647,0,0,0
hotdog,Hotdog,44,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0133819580078125,-6.902217864990234e-05,-0.00016036257147789001,36.96966552734375,36.98304748535156,0.9767040610313416,0.9767730832099915,0.041845452040433884,0.042005814611911774,59.60752487182617,0,4299627,0,0,119100,0,0,0
hotdog,Hotdog,45,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0263214111328125,-8.594989776611328e-05,-0.00017556548118591309,36.906044006347656,36.93236541748047,0.9764543175697327,0.9765402674674988,0.04144245758652687,0.041618023067712784,59.494537353515625,0,4278889,0,0,122649,0,0,0
hotdog,Hotdog,46,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.008586883544921875,-6.651878356933594e-05,-0.00016812607645988464,36.69353103637695,36.702117919921875,0.9761162996292114,0.9761828184127808,0.04069574177265167,0.04086386784911156,59.2971305847168,0,4261665,0,0,99740,0,0,0
hotdog,Hotdog,47,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.01865386962890625,-5.906820297241211e-05,-0.00026638805866241455,36.637428283691406,36.65608215332031,0.9760196805000305,0.9760787487030029,0.039859555661678314,0.04012594372034073,59.70542526245117,0,4247634,0,0,109612,0,0,0
hotdog,Hotdog,48,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.026508331298828125,-8.618831634521484e-05,-0.00016242638230323792,36.5429801940918,36.569488525390625,0.9759384393692017,0.9760246276855469,0.03913914039731026,0.039301566779613495,59.52335739135742,0,4239086,0,0,170206,0,0,0
hotdog,Hotdog,49,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.022495269775390625,-7.510185241699219e-05,-0.00010442361235618591,36.40937423706055,36.43186950683594,0.9757757186889648,0.9758508205413818,0.039525438100099564,0.03962986171245575,59.30524826049805,0,4228759,0,0,105749,0,0,0
hotdog,Hotdog,50,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.015533447265625,-7.963180541992188e-05,-8.058547973632812e-05,36.30840301513672,36.323936462402344,0.9756910800933838,0.9757707118988037,0.03891619294881821,0.038996778428554535,59.50373458862305,0,4214598,0,0,102017,0,0,0
hotdog,Hotdog,51,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.02198028564453125,-0.00010192394256591797,-0.00010641664266586304,36.480201721191406,36.50218200683594,0.9761406183242798,0.9762425422668457,0.03776445984840393,0.037870876491069794,59.651756286621094,0,4171365,0,0,114925,0,0,0
hotdog,Hotdog,52,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.014377593994140625,-7.539987564086914e-05,-0.00014755874872207642,36.69320297241211,36.70758056640625,0.9770204424858093,0.9770958423614502,0.03730642795562744,0.03745398670434952,59.6493034362793,0,4130082,0,0,117451,0,0,0
hotdog,Hotdog,53,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.030029296875,-8.189678192138672e-05,-0.00014549493789672852,37.139251708984375,37.169281005859375,0.9784436225891113,0.9785255193710327,0.03601846098899841,0.03616395592689514,59.42744445800781,0,4085925,0,0,126934,0,0,0
hotdog,Hotdog,54,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0123138427734375,-4.583597183227539e-05,-0.0002429969608783722,37.376441955566406,37.388755798339844,0.9793708324432373,0.9794166684150696,0.035391196608543396,0.03563419356942177,59.6777458190918,0,4037796,0,0,148220,0,0,0
hotdog,Hotdog,55,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.02892303466796875,-7.987022399902344e-05,-9.101629257202148e-05,37.306068420410156,37.334991455078125,0.9792492389678955,0.9793291091918945,0.03623412549495697,0.03632514178752899,59.490875244140625,0,3992087,0,0,143618,0,0,0
hotdog,Hotdog,56,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.035335540771484375,-9.566545486450195e-05,-0.000160902738571167,37.36489486694336,37.400230407714844,0.9795536994934082,0.9796493649482727,0.03640299290418625,0.036563895642757416,59.58245849609375,0,3964096,0,0,105538,0,0,0
hotdog,Hotdog,57,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0173797607421875,-6.324052810668945e-05,-0.00015940889716148376,37.63981628417969,37.657196044921875,0.9802646636962891,0.9803279042243958,0.03656308352947235,0.036722492426633835,59.769805908203125,0,3927657,0,0,107148,0,0,0
hotdog,Hotdog,58,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.010349273681640625,-5.40614128112793e-05,-0.0001122690737247467,38.055294036865234,38.065643310546875,0.9809238910675049,0.9809779524803162,0.035877373069524765,0.03598964214324951,59.546043395996094,0,3902587,0,0,120062,0,0,0
hotdog,Hotdog,59,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.010929107666015625,-5.4717063903808594e-05,-0.00010609999299049377,38.1511344909668,38.16206359863281,0.9806110858917236,0.9806658029556274,0.03622022643685341,0.0363263264298439,59.453025817871094,0,3884346,0,0,137965,0,0,0
hotdog,Hotdog,60,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.00304412841796875,-3.9517879486083984e-05,-0.0001101270318031311,38.01567840576172,38.01872253417969,0.9798553586006165,0.9798948764801025,0.03735660761594772,0.037466734647750854,59.61367416381836,0,3869282,0,0,106842,0,0,0
hotdog,Hotdog,61,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.022022247314453125,-5.346536636352539e-05,-8.986890316009521e-05,37.86826705932617,37.890289306640625,0.978706419467926,0.9787598848342896,0.03907661885023117,0.039166487753391266,59.912567138671875,0,3856002,0,0,105568,0,0,0
hotdog,Hotdog,62,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0121002197265625,-6.240606307983398e-05,-0.0001312047243118286,37.808433532714844,37.820533752441406,0.9779089093208313,0.9779713153839111,0.04102511703968048,0.04115632176399231,59.565513610839844,0,3849088,0,0,111272,0,0,0
hotdog,Hotdog,63,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.000698089599609375,-2.8073787689208984e-05,-0.00011499971151351929,37.81587219238281,37.81657028198242,0.9775681495666504,0.9775962233543396,0.04171491414308548,0.041829913854599,59.72703170776367,0,3846039,0,0,153019,0,0,0
hotdog,Hotdog,64,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.006099700927734375,-4.369020462036133e-05,-0.00011511147022247314,37.79515075683594,37.80125045776367,0.9767197370529175,0.9767634272575378,0.04194463789463043,0.042059749364852905,59.83424377441406,0,3837241,0,0,133682,0,0,0
hotdog,Hotdog,65,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.000530242919921875,-3.74913215637207e-05,-0.00015573576092720032,37.74837112426758,37.747840881347656,0.975783109664917,0.9758206009864807,0.04258865863084793,0.04274439439177513,59.743927001953125,0,3833652,0,0,110295,0,0,0
hotdog,Hotdog,66,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.019008636474609375,-5.710124969482422e-05,-0.00010149553418159485,37.61129379272461,37.63030242919922,0.9749014377593994,0.9749585390090942,0.04351048916578293,0.04361198469996452,60.19879150390625,0,3826182,0,0,146792,0,0,0
hotdog,Hotdog,67,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0313262939453125,-6.663799285888672e-05,-7.704272866249084e-05,37.35758972167969,37.388916015625,0.973771870136261,0.9738385081291199,0.04457646980881691,0.0446535125374794,60.1400146484375,0,3819770,0,0,104753,0,0,0
hotdog,Hotdog,68,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.024250030517578125,-6.979703903198242e-05,-8.741766214370728e-05,37.258628845214844,37.28287887573242,0.9732049703598022,0.9732747673988342,0.04537123814225197,0.045458655804395676,60.10134506225586,0,3812900,0,0,103952,0,0,0
hotdog,Hotdog,69,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.034778594970703125,-6.127357482910156e-05,-8.796155452728271e-05,37.104652404785156,37.13943099975586,0.9725832939147949,0.972644567489624,0.045120470225811005,0.04520843178033829,60.224117279052734,0,3807454,0,0,108661,0,0,0
hotdog,Hotdog,70,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0401763916015625,-4.589557647705078e-05,-9.644031524658203e-05,36.98780059814453,37.027976989746094,0.9721450805664062,0.9721909761428833,0.04583819955587387,0.04593463987112045,60.445518493652344,0,3791704,0,0,116945,0,0,0
hotdog,Hotdog,71,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.04328155517578125,-4.5299530029296875e-05,-0.0001455172896385193,36.91577911376953,36.95906066894531,0.9717043042182922,0.9717496037483215,0.046214133501052856,0.046359650790691376,59.95478820800781,0,3785248,0,0,114950,0,0,0
hotdog,Hotdog,72,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.00490570068359375,-3.0219554901123047e-05,-0.00013604015111923218,37.024261474609375,37.02916717529297,0.9717169404029846,0.9717471599578857,0.046239834278821945,0.04637587442994118,60.395347595214844,0,3771630,0,0,111863,0,0,0
hotdog,Hotdog,73,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0230255126953125,-5.2094459533691406e-05,-6.553530693054199e-05,37.03736114501953,37.060386657714844,0.9713724851608276,0.9714245796203613,0.047359492629766464,0.047425027936697006,60.5305290222168,0,3748478,0,0,80535,0,0,0
hotdog,Hotdog,74,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0447235107421875,-6.73532485961914e-05,-5.5909156799316406e-05,37.084503173828125,37.12922668457031,0.9717207551002502,0.9717881083488464,0.04566171020269394,0.045717619359493256,60.25895309448242,0,3714431,0,0,107082,0,0,0
hotdog,Hotdog,75,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.04903411865234375,-5.120038986206055e-05,-5.3223222494125366e-05,37.193511962890625,37.24254608154297,0.9721074104309082,0.9721586108207703,0.04454810172319412,0.04460132494568825,60.54081344604492,0,3685548,0,0,107354,0,0,0
hotdog,Hotdog,76,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0263214111328125,-5.263090133666992e-05,-0.00012090429663658142,37.117549896240234,37.14387130737305,0.9719602465629578,0.9720128774642944,0.04409361258149147,0.04421451687812805,60.735836029052734,0,3646924,0,0,114384,0,0,0
hotdog,Hotdog,77,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0305633544921875,-4.225969314575195e-05,-0.00012572109699249268,37.11188507080078,37.14244842529297,0.9720240235328674,0.9720662832260132,0.04554767906665802,0.04567340016365051,60.66734313964844,0,3595245,0,0,113401,0,0,0
hotdog,Hotdog,78,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0426788330078125,-8.386373519897461e-05,-0.00012753158807754517,37.144203186035156,37.18688201904297,0.9722965359687805,0.9723803997039795,0.044836461544036865,0.04496399313211441,60.82170867919922,0,3536341,0,0,123591,0,0,0
hotdog,Hotdog,79,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.039642333984375,-6.532669067382812e-05,-0.00011597573757171631,37.257293701171875,37.29693603515625,0.9727650284767151,0.9728303551673889,0.043525487184524536,0.04364146292209625,60.93132781982422,0,3474625,0,0,94796,0,0,0
hotdog,Hotdog,80,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0262298583984375,-1.9371509552001953e-05,-0.0001250728964805603,37.4920654296875,37.51829528808594,0.9734646081924438,0.9734839797019958,0.042658984661102295,0.042784057557582855,61.04939270019531,0,3411500,0,0,92817,0,0,0
hotdog,Hotdog,81,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.004467010498046875,-2.09808349609375e-05,-0.00013402849435806274,37.36763000488281,37.37209701538086,0.9735346436500549,0.9735556244850159,0.0412895604968071,0.04142358899116516,61.0948486328125,0,3342487,0,0,103857,0,0,0
hotdog,Hotdog,82,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0149383544921875,-2.0503997802734375e-05,-0.00013783574104309082,36.97505187988281,36.989990234375,0.9733467698097229,0.9733672738075256,0.04158046841621399,0.04171830415725708,61.004493713378906,0,3266004,0,0,93815,0,0,0
hotdog,Hotdog,83,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.008632659912109375,1.4424324035644531e-05,-0.0001408196985721588,36.635345458984375,36.643978118896484,0.973305344581604,0.9732909202575684,0.04186999052762985,0.04201081022620201,61.40288543701172,0,3187307,0,0,90879,0,0,0
hotdog,Hotdog,84,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.002227783203125,3.516674041748047e-05,-7.05718994140625e-05,36.384498596191406,36.38672637939453,0.9730077981948853,0.9729726314544678,0.041067831218242645,0.04113840311765671,61.47130584716797,0,3109786,0,0,88391,0,0,0
hotdog,Hotdog,85,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.01422119140625,4.380941390991211e-05,-5.397200584411621e-05,36.4467887878418,36.43256759643555,0.9734028577804565,0.9733590483665466,0.040561702102422714,0.04061567410826683,61.69518280029297,0,3031361,0,0,95215,0,0,0
hotdog,Hotdog,86,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.002429962158203125,8.83340835571289e-05,-0.00010780990123748779,36.569427490234375,36.56699752807617,0.9738089442253113,0.9737206101417542,0.04076369106769562,0.040871500968933105,61.55876159667969,0,2951160,0,0,98798,0,0,0
hotdog,Hotdog,87,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.00296783447265625,6.860494613647461e-05,-0.00017593055963516235,36.62825393676758,36.62528610229492,0.9739751219749451,0.9739065170288086,0.04041910916566849,0.04059503972530365,61.846031188964844,0,2868762,0,0,84312,0,0,0
hotdog,Hotdog,88,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.00818634033203125,7.086992263793945e-05,-0.00017778947949409485,36.3209342956543,36.312747955322266,0.9732863903045654,0.9732155203819275,0.04030338302254677,0.04048117250204086,61.96087646484375,0,2785184,0,0,88646,0,0,0
hotdog,Hotdog,89,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.00255584716796875,7.665157318115234e-05,-0.00010560080409049988,35.77251434326172,35.76995849609375,0.9731051921844482,0.9730285406112671,0.04024879261851311,0.04035439342260361,62.24803924560547,0,2699017,0,0,71781,0,0,0
hotdog,Hotdog,90,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.013153076171875,6.759166717529297e-05,-0.00023153424263000488,35.582881927490234,35.56972885131836,0.9729587435722351,0.9728911519050598,0.03990261256694794,0.04013414680957794,61.936981201171875,0,2620175,0,0,103683,0,0,0
hotdog,Hotdog,91,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.002597808837890625,8.058547973632812e-05,-0.00016904622316360474,34.90522384643555,34.90782165527344,0.972859799861908,0.9727792143821716,0.0389346182346344,0.039103664457798004,62.130977630615234,0,2539194,0,0,94721,0,0,0
hotdog,Hotdog,92,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.004314422607421875,5.322694778442383e-05,-0.0001498013734817505,34.425437927246094,34.429752349853516,0.9733266830444336,0.9732734560966492,0.03818488121032715,0.0383346825838089,62.25815963745117,0,2463260,0,0,71722,0,0,0
hotdog,Hotdog,93,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.000843048095703125,7.56382942199707e-05,-0.00020287185907363892,34.55565643310547,34.55649948120117,0.9736398458480835,0.9735642075538635,0.03789278864860535,0.038095660507678986,62.37896728515625,0,2393429,0,0,101425,0,0,0
hotdog,Hotdog,94,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.0155029296875,0.00011450052261352539,-0.0002120882272720337,34.84090042114258,34.82539749145508,0.975108802318573,0.9749943017959595,0.03569965809583664,0.03591174632310867,62.4712028503418,0,2322210,0,0,98212,0,0,0
hotdog,Hotdog,95,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.00384521484375,8.088350296020508e-05,-0.0002078413963317871,35.312286376953125,35.308441162109375,0.9765329360961914,0.9764520525932312,0.03374741971492767,0.03395526111125946,62.417598724365234,0,2261357,0,0,123488,0,0,0
hotdog,Hotdog,96,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.02291107177734375,0.00011992454528808594,-0.00016505643725395203,36.23682403564453,36.21391296386719,0.9790194630622864,0.9788995385169983,0.03151470795273781,0.03167976438999176,62.52204513549805,0,2206669,0,0,83919,0,0,0
