scene,scene_display,camera,profile,profile_bits,guard_mode,delta_psnr_vs_standard,delta_ssim_vs_standard,delta_lpips_vs_standard,psnr_gt,standard_psnr_gt,ssim_gt,standard_ssim_gt,lpips_gt,standard_lpips_gt,psnr_standard_ref,final_non_pd,saturations,unexplained_saturations,dangerous_negative_saturations,underflows,guard_eigen_floor_triggered,guard_diagonal_floor_triggered,guard_b_clamp_triggered
lego,Lego,87,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0036296844482421875,-8.636713027954102e-05,1.459568738937378e-05,30.161474227905273,30.165103912353516,0.9456830620765686,0.9457694292068481,0.06507930159568787,0.06506470590829849,55.7661247253418,0,3075563,0,0,162725,0,0,0
lego,Lego,88,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0047855377197265625,-3.510713577270508e-05,4.246830940246582e-05,30.129817962646484,30.13460350036621,0.9449308514595032,0.9449659585952759,0.06498205661773682,0.06493958830833435,56.06498336791992,0,3075221,0,0,178400,0,0,0
lego,Lego,89,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.004913330078125,-6.23464584350586e-05,1.8931925296783447e-05,29.984121322631836,29.98903465270996,0.9446884393692017,0.9447507858276367,0.06456411629915237,0.06454518437385559,55.96387481689453,0,3072813,0,0,182882,0,0,0
lego,Lego,90,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.001369476318359375,-5.316734313964844e-05,1.7814338207244873e-05,29.858394622802734,29.857025146484375,0.9445956945419312,0.9446488618850708,0.06407120078802109,0.06405338644981384,56.28367233276367,0,3074461,0,0,181188,0,0,0
lego,Lego,91,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0061321258544921875,-6.473064422607422e-05,6.75395131111145e-05,29.93780517578125,29.943937301635742,0.9459586143493652,0.9460233449935913,0.0623287633061409,0.062261223793029785,56.49633026123047,0,3069423,0,0,183523,0,0,0
lego,Lego,92,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.00324249267578125,-9.012222290039062e-05,-4.78401780128479e-05,30.09854507446289,30.101787567138672,0.9476358294487,0.9477259516716003,0.060468640178442,0.06051648035645485,56.40470886230469,0,3068809,0,0,168812,0,0,0
lego,Lego,93,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.008358001708984375,-9.530782699584961e-05,0.0001224018633365631,30.385570526123047,30.39392852783203,0.9500482082366943,0.9501435160636902,0.057623352855443954,0.05750095099210739,56.56943893432617,0,3057970,0,0,160708,0,0,0
lego,Lego,94,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0046024322509765625,-5.555152893066406e-05,-7.197633385658264e-05,30.853633880615234,30.85823631286621,0.953977644443512,0.9540331959724426,0.053579553961753845,0.05365153029561043,56.8646240234375,0,3064026,0,0,134324,0,0,0
lego,Lego,95,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.006999969482421875,-8.940696716308594e-05,-2.302229404449463e-06,31.50722885131836,31.51422882080078,0.9582710266113281,0.9583604335784912,0.050072185695171356,0.050074487924575806,56.648338317871094,0,3070219,0,0,166810,0,0,0
lego,Lego,96,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.00145721435546875,-2.6464462280273438e-05,-0.00012359023094177246,32.41968536376953,32.421142578125,0.9636448621749878,0.9636713266372681,0.04612359404563904,0.04624718427658081,56.942169189453125,0,3076003,0,0,152696,0,0,0
lego,Lego,97,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.0021209716796875,-4.863739013671875e-05,-3.1717121601104736e-05,32.94007873535156,32.937957763671875,0.966988205909729,0.9670368432998657,0.04453818500041962,0.04456990212202072,57.27876281738281,0,3087660,0,0,161424,0,0,0
lego,Lego,98,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.009372711181640625,-5.310773849487305e-05,-0.00012071430683135986,32.97367858886719,32.96430587768555,0.968323826789856,0.9683769345283508,0.04306373745203018,0.04318445175886154,57.56057357788086,0,3103307,0,0,150770,0,0,0
lego,Lego,99,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.01055145263671875,-3.898143768310547e-05,-7.21365213394165e-05,32.703819274902344,32.693267822265625,0.967272937297821,0.9673119187355042,0.04269807040691376,0.042770206928253174,57.9254264831543,0,3143217,0,0,143226,0,0,0
lego,Lego,100,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.005584716796875,-3.510713577270508e-05,-7.791072130203247e-05,33.01646423339844,33.01087951660156,0.9681981801986694,0.9682332873344421,0.04200892895460129,0.04208683967590332,58.40565490722656,0,3140434,0,0,139032,0,0,0
lego,Lego,101,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.014667510986328125,-4.8220157623291016e-05,-0.00014159828424453735,32.99074172973633,32.97607421875,0.9676315188407898,0.9676797389984131,0.04131380841135979,0.041455406695604324,58.207054138183594,0,3151245,0,0,152883,0,0,0
lego,Lego,102,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.01175689697265625,-3.6835670471191406e-05,-7.740408182144165e-05,33.597843170166016,33.58608627319336,0.9684816598892212,0.9685184955596924,0.042445108294487,0.04252251237630844,57.97651290893555,0,3132590,0,0,149758,0,0,0
lego,Lego,103,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.000270843505859375,-8.70823860168457e-05,-2.553313970565796e-05,33.61227035522461,33.61199951171875,0.9678659439086914,0.9679530262947083,0.04368071258068085,0.043706245720386505,57.9309196472168,0,3128990,0,0,156610,0,0,0
lego,Lego,104,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.000171661376953125,-8.475780487060547e-05,-3.372505307197571e-05,32.64447021484375,32.6442985534668,0.9645125269889832,0.9645972847938538,0.04533505067229271,0.045368775725364685,57.289222717285156,0,3120849,0,0,167413,0,0,0
lego,Lego,105,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.009552001953125,-0.00012570619583129883,6.387010216712952e-05,32.10108947753906,32.11064147949219,0.9608194828033447,0.960945188999176,0.04780716076493263,0.0477432906627655,57.32169723510742,0,3120253,0,0,147938,0,0,0
lego,Lego,106,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.00035858154296875,-7.432699203491211e-05,-4.159659147262573e-05,32.17591094970703,32.17555236816406,0.9588975310325623,0.9589718580245972,0.04980131983757019,0.049842916429042816,57.35183334350586,0,3118870,0,0,165570,0,0,0
lego,Lego,107,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.00345611572265625,-0.00011467933654785156,-0.00013933703303337097,32.45928192138672,32.462738037109375,0.9586474299430847,0.9587621092796326,0.05069909244775772,0.05083842948079109,56.94231414794922,0,3113146,0,0,169620,0,0,0
lego,Lego,108,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.003131866455078125,-0.00011032819747924805,-6.235390901565552e-05,32.621917724609375,32.6187858581543,0.9584968686103821,0.9586071968078613,0.05245933681726456,0.05252169072628021,57.13300704956055,0,3124524,0,0,162475,0,0,0
lego,Lego,109,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0033416748046875,-6.723403930664062e-05,-2.6617199182510376e-05,32.805870056152344,32.80921173095703,0.9591406583786011,0.9592078924179077,0.05307828262448311,0.05310489982366562,56.678955078125,0,3134980,0,0,190535,0,0,0
lego,Lego,110,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.009410858154296875,-0.00011450052261352539,-2.952665090560913e-05,33.02631759643555,33.035728454589844,0.9587135314941406,0.9588280320167542,0.05384312570095062,0.05387265235185623,56.84605026245117,0,3136829,0,0,231034,0,0,0
lego,Lego,111,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.014286041259765625,-0.00014644861221313477,-4.17269766330719e-05,33.16034698486328,33.17463302612305,0.9585844278335571,0.9587308764457703,0.055122531950473785,0.05516425892710686,56.57599639892578,0,3145349,0,0,195737,0,0,0
lego,Lego,112,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.008777618408203125,-0.00010651350021362305,-2.3912638425827026e-05,33.275325775146484,33.28410339355469,0.95914626121521,0.9592527747154236,0.05436300113797188,0.054386913776397705,56.66905975341797,0,3148636,0,0,195399,0,0,0
lego,Lego,113,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.00977325439453125,-0.00010710954666137695,-0.00010360777378082275,33.099029541015625,33.108802795410156,0.9591832756996155,0.9592903852462769,0.05602871626615524,0.056132324039936066,56.517940521240234,0,3151314,0,0,215586,0,0,0
lego,Lego,114,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.001678466796875,-8.33272933959961e-05,9.826570749282837e-05,32.796546936035156,32.79486846923828,0.9583726525306702,0.9584559798240662,0.057635482400655746,0.05753721669316292,56.39164733886719,0,3145242,0,0,210502,0,0,0
lego,Lego,115,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.00186920166015625,-8.308887481689453e-05,8.982419967651367e-05,32.45515823364258,32.45328903198242,0.9572693109512329,0.9573523998260498,0.060525067150592804,0.06043524295091629,56.60300827026367,0,3144131,0,0,187136,0,0,0
lego,Lego,116,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0045166015625,-8.690357208251953e-05,2.9906630516052246e-05,32.17448043823242,32.17899703979492,0.9565278887748718,0.9566147923469543,0.05963476002216339,0.05960485339164734,56.280418395996094,0,3145103,0,0,205322,0,0,0
lego,Lego,117,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,-0.0074920654296875,-8.404254913330078e-05,2.310052514076233e-05,31.910659790039062,31.91815185546875,0.956275463104248,0.9563595056533813,0.05981793254613876,0.059794832020998,56.36942672729492,0,3145580,0,0,192827,0,0,0
lego,Lego,118,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.0019168853759765625,-0.00010120868682861328,3.855675458908081e-05,31.689809799194336,31.68789291381836,0.9574377536773682,0.9575389623641968,0.05916232615709305,0.05912376940250397,56.35035705566406,0,3135963,0,0,180034,0,0,0
lego,Lego,119,selected_coord18_conic21_opacity8_rgb10,21,full_pd_guard,0.0050106048583984375,-6.35385513305664e-05,3.520399332046509e-05,31.67792320251465,31.67291259765625,0.9585180282592773,0.9585815668106079,0.057746924459934235,0.05771172046661377,56.23344421386719,0,3141781,0,0,180056,0,0,0
