scene,allocator,cam,camera_name,continuous_w16_no_t_cycles,continuous_w16_tile_tstop_cycles,continuous_w16_no_t_fps,continuous_w16_tile_tstop_fps,t_speedup,n_kvp_raw,n_kvp_retained,n_kvp_tstopped,t_stopped_fraction,producer_cycles_raw,producer_cycles_retained,no_t_core_cycles,with_t_core_cycles,no_t_core_imbalance,with_t_core_imbalance
train,atae_snugbox,0,00001,1813452,1308014,220.5738006851022,305.8071243885769,1.3864163533417837,449261,322898,126363,0.28126857216629086,2667203,1992191,"[1813152, 1813430, 1813452, 1813242]","[1307742, 1307798, 1308014, 1307914]",0.0001654424841961067,0.00020797221735849287
train,atae_snugbox,1,00009,1557832,1103730,256.7670968371429,362.40747284209,1.4114248955813469,385355,271822,113533,0.29461924718765814,2603328,1890179,"[1557832, 1557760, 1557580, 1557608]","[1103730, 1103570, 1103546, 1103406]",0.00016177749816234885,0.00029359447534939103
train,atae_snugbox,2,00017,1735934,1108302,230.42350688447831,360.9124588785367,1.5663005209771343,429627,272781,156846,0.3650748207165751,2882186,1888793,"[1735490, 1735934, 1733870, 1733838]","[1108198, 1108302, 1106528, 1106568]",0.0012082202788475562,0.0016019519613075324
train,atae_snugbox,3,00025,1174646,936164,340.5281250691698,427.27556282873513,1.254743826936306,289573,229950,59623,0.20589972131379652,1781334,1411181,"[1174500, 1174490, 1174646, 1174632]","[936016, 936144, 936164, 935976]",0.00013281490115080706,0.00020083860801751996
train,atae_snugbox,4,00033,1374468,1030766,291.0216898465443,388.0609178028767,1.3334432839267107,339376,253402,85974,0.25332964028098626,2278027,1720497,"[1374468, 1373356, 1373948, 1373344]","[1029356, 1029432, 1029978, 1030766]",0.0008181810902626988,0.0013690875565476855
train,atae_snugbox,5,00041,1634054,1204452,244.78995186205597,332.10123774131307,1.356678389840359,404376,296955,107421,0.26564632915900055,2516241,1865762,"[1633246, 1634054, 1633950, 1633866]","[1204314, 1204020, 1203594, 1204452]",0.0004945589336134202,0.0007125683604698965
train,atae_snugbox,6,00049,1588982,1204520,251.7334998130879,332.0824892903397,1.3191827449938565,393117,296953,96164,0.2446192863702155,2485070,1901543,"[1588586, 1588982, 1588730, 1588674]","[1203904, 1203940, 1204520, 1203984]",0.00024925365524820564,0.0005115909398573359
train,atae_snugbox,7,00057,1809488,1331610,221.0570061807539,300.3882518154715,1.3588723425026847,448250,328757,119493,0.2665766871165644,2468933,1843754,"[1809350, 1808914, 1809488, 1809348]","[1331048, 1331610, 1331482, 1331072]",0.00031725414876124415,0.0004221428179760731
train,atae_snugbox,8,00065,1904394,1340390,210.04056933596723,298.4206089272525,1.4207760427935152,471994,330990,141004,0.29874108569176727,2696489,1922534,"[1904258, 1904074, 1904278, 1904394]","[1340314, 1340158, 1340390, 1340078]",0.00016804507388994413,0.00023279499490760948
train,atae_snugbox,9,00073,2013016,1263864,198.70681604120384,316.4897488970332,1.5927473209142755,498778,311832,186946,0.37480803082734204,2976247,1856746,"[2009822, 2010172, 2012538, 2013016]","[1263864, 1263820, 1262964, 1263764]",0.0015879589556858028,0.0007122490212511367
train,atae_snugbox,10,00081,1704300,892706,234.70046353341547,448.07585027993537,1.9091391790802348,421696,219086,202610,0.48046460009106084,2545793,1271518,"[1702158, 1703902, 1701876, 1704300]","[892702, 892426, 892706, 892642]",0.001423321212007335,0.00031368366570731744
train,atae_snugbox,11,00089,1636888,926842,244.36613867289637,431.5730189180033,1.7660917394766313,405124,227594,177530,0.43821151054985635,2528035,1486830,"[1636744, 1636822, 1636888, 1636630]","[926718, 926842, 926800, 926244]",0.00015762742619462343,0.0006453346513412277
train,atae_snugbox,12,00097,1398044,774150,286.11402788467313,516.6957308015243,1.8059084156817153,345236,189293,155943,0.4516997068671865,2238109,1311668,"[1398044, 1396106, 1396980, 1397746]","[773198, 773974, 772466, 774150]",0.0013870409721024406,0.0021772661863062367
train,atae_snugbox,13,00105,1742064,910824,229.61268931566235,439.162780076063,1.9126241732760665,431321,223518,207803,0.48178270939740936,2668606,1429633,"[1742064, 1741418, 1741406, 1741348]","[910088, 910824, 910258, 910218]",0.00041112589352413557,0.0008084829191506096
train,atae_snugbox,14,00113,1761422,1214988,227.08924948138494,329.22135856485824,1.4497443596150743,436246,299635,136611,0.3131512953700435,2503274,1822124,"[1761348, 1761136, 1761130, 1761422]","[1214686, 1214988, 1214674, 1214912]",0.00016579049418626108,0.0002584755703543338
train,atae_snugbox,15,00121,1755398,1267420,227.86855174723908,315.6017736819681,1.3850168057944485,434689,312678,122011,0.2806857316380217,2656620,2003541,"[1755224, 1755398, 1755392, 1754110]","[1267296, 1267420, 1267090, 1266142]",0.0007338901706009751,0.001008692275453497
train,atae_snugbox,16,00129,1268000,1001922,315.45741324921136,399.23267479903626,1.2655675791129448,312789,246251,66538,0.21272487203833895,2044225,1617711,"[1267738, 1268000, 1267230, 1266756]","[1001066, 1001922, 1000928, 1001200]",0.0009815129975517406,0.0009927302979489234
train,atae_snugbox,17,00137,1561422,1204366,256.17674145746633,332.12495204946003,1.29646801719743,386216,296933,89283,0.2311737473330986,2649785,2121469,"[1561398, 1561132, 1561422, 1560604]","[1204366, 1203914, 1203782, 1203966]",0.000523976404407295,0.000485047013846265
train,atae_snugbox,18,00145,1619034,1268658,247.0609017475853,315.2937986439214,1.2761784499841564,400544,312943,87601,0.21870506111688104,2476404,2035138,"[1619034, 1618282, 1618454, 1618034]","[1268658, 1268094, 1267978, 1267458]",0.0006178747456673078,0.0009463371625815131
train,atae_snugbox,19,00153,1681280,1097980,237.9139703083365,364.30536075338347,1.5312482923186215,416071,270256,145815,0.3504570133462798,2360975,1658180,"[1680442, 1681280, 1680798, 1679716]","[1096656, 1097552, 1097008, 1097980]",0.0009306427206661593,0.0012065991129127066
train,atae_snugbox,20,00161,1503476,968230,266.0501398093485,413.12498063476653,1.5528087334620906,371761,237959,133802,0.35991403078859807,1992712,1518783,"[1503476, 1503294, 1503144, 1503362]","[968090, 968130, 967994, 968230]",0.00022084467767652773,0.00024377369950346603
train,atae_snugbox,21,00169,1793954,1240652,222.97115756591307,322.41111931468294,1.4459767928476317,444368,306030,138338,0.3113140460159147,2488994,1774966,"[1793538, 1793560, 1793936, 1793954]","[1240212, 1240490, 1240226, 1240652]",0.00023191676418134777,0.0003547257123738809
train,atae_snugbox,22,00177,1572838,857306,254.31735499778108,466.57786134705697,1.8346284757134559,388730,209858,178872,0.4601445733542562,2773998,1593140,"[1571392, 1570798, 1572838, 1569752]","[857306, 856128, 854748, 854646]",0.001964110120004201,0.003108540657023958
train,atae_snugbox,23,00185,1504604,956814,265.85068230577616,418.0540836568027,1.5725146162158998,371947,234900,137047,0.3684584093970377,2550287,1614054,"[1504604, 1504270, 1503466, 1503912]","[955622, 955450, 955614, 956814]",0.0007566172427617726,0.0014269648228063293
train,atae_snugbox,24,00193,1675476,945172,238.73812576246988,423.20339578404776,1.772667831886683,414706,232158,182548,0.440186541791052,2759760,1571493,"[1674936, 1674700, 1675284, 1675476]","[944736, 945018, 945172, 944702]",0.00046325620157375774,0.0004974034481700316
train,atae_snugbox,25,00201,1963792,1223660,203.68755957861117,326.8881878953304,1.6048510207083666,486713,301780,184933,0.37996314049552815,2908390,1775851,"[1962774, 1962910, 1963032, 1963792]","[1223660, 1223466, 1223372, 1223082]",0.0005185604395436464,0.00047245574814348595
train,atae_snugbox,26,00209,1769296,938218,226.07862110127417,426.34014695944865,1.8858047916369116,438114,230400,207714,0.4741094783549487,2568341,1281963,"[1767364, 1769204, 1769060, 1769296]","[937996, 938048, 937238, 938218]",0.0010923085534205032,0.0010449153671864587
train,atae_snugbox,27,00217,1838308,922266,217.59139382519143,433.71435139103033,1.9932514046923555,455434,226466,228968,0.5027468304957469,2761959,1460126,"[1837822, 1837916, 1838308, 1837998]","[922114, 922266, 922116, 922060]",0.000264416263014748,0.00022339365323449068
train,atae_snugbox,28,00225,1882436,1052662,212.49062385122255,379.9890183173706,1.7882625192131947,466461,259049,207412,0.44465024943135656,2859366,1669704,"[1882436, 1881934, 1881898, 1882208]","[1052222, 1052358, 1052642, 1052662]",0.00028584802554992535,0.0004180637756289722
train,atae_snugbox,29,00233,1625288,869548,246.11022784884895,460.00910818034197,1.8691182085405291,402114,213226,188888,0.4697374376420617,2837077,1599161,"[1624216, 1625288, 1624294, 1625126]","[869402, 868930, 869548, 868836]",0.0006598015302225414,0.0008191638316158122
train,atae_snugbox,30,00241,1312118,890826,304.8506308121678,449.0214699615862,1.4729228828076415,323920,218614,105306,0.32509878982464807,2350852,1644432,"[1311986, 1312118, 1311802, 1311914]","[890826, 890612, 890744, 890742]",0.00024086191980670068,0.0002402521075386396
train,atae_snugbox,31,00249,1539948,904220,259.7490304867437,442.37021963681406,1.7030678374731814,380493,221817,158676,0.4170273828953489,2386736,1472627,"[1539948, 1537596, 1538650, 1536794]","[904146, 904220, 902942, 902864]",0.002050385926317425,0.001500758679996414
train,atae_snugbox,32,00257,1654826,915152,241.7172560740525,437.0858611465636,1.8082526181443084,409443,224649,184794,0.45133022178911353,2483323,1446126,"[1654612, 1653882, 1652868, 1654826]","[914658, 914858, 915152, 914816]",0.001183763218336601,0.0005399668368545947
train,atae_snugbox,33,00265,1612168,817062,248.11309987544723,489.5589318803224,1.9731281102290892,398857,200123,198734,0.4982587744479851,2570908,1401169,"[1611184, 1612168, 1612000, 1611460]","[817062, 816742, 816246, 817018]",0.0006105343230111255,0.0009990609316977792
train,atae_snugbox,34,00273,1778052,979178,224.96529910261341,408.5059100592538,1.8158618759816907,440305,240568,199737,0.45363327693303507,2535209,1525364,"[1776348, 1778052, 1778014, 1777566]","[978772, 979024, 979178, 977214]",0.0009586524856610005,0.002007057402454864
train,atae_snugbox,35,00281,1612342,904340,248.08632411733987,442.3115200035385,1.782893601963863,398681,221884,176797,0.44345479217720435,2396904,1444234,"[1611048, 1612342, 1610824, 1609782]","[903034, 904260, 904340, 903610]",0.0015890760950193017,0.0014449923711926497
train,atae_snugbox,36,00289,1638292,1176768,244.15671931499392,339.914069723174,1.3921962527872953,405368,290082,115286,0.2843983738232914,2698815,1977560,"[1637662, 1638292, 1637496, 1637538]","[1176718, 1176510, 1176768, 1176416]",0.0004860335570756655,0.0002991663288296902
train,atae_snugbox,37,00297,1817594,1372324,220.0711490024725,291.47635689531046,1.3244641935869372,450212,338934,111278,0.2471680008529315,2662406,2083249,"[1817594, 1816818, 1816988, 1817092]","[1372088, 1371706, 1371926, 1372324]",0.00042704869180567304,0.00045043370643529825
truck,atae_snugbox,0,000001,2261864,1882638,176.8452922014763,212.46782440384183,1.2014333079434283,561153,466390,94763,0.16887194757935892,2997397,2420379,"[2261864, 2260224, 2260896, 2260564]","[1882256, 1881552, 1880894, 1882638]",0.0007253790215963912,0.0009267550024311377
truck,atae_snugbox,1,000009,2292006,1880330,174.5196129504024,212.7286167853515,1.2189381651093159,568732,465846,102886,0.18090418685778187,3070301,2441487,"[2290854, 2292006, 2290986, 2290966]","[1879594, 1879200, 1879512, 1880330]",0.0005027926377540532,0.000601172872313542
truck,atae_snugbox,2,000017,2230286,1778368,179.34919557402054,224.925324792169,1.2541195073235685,553100,440278,112822,0.20398119689025493,3135553,2417468,"[2228152, 2228406, 2227856, 2230286]","[1777020, 1778368, 1777454, 1776706]",0.001090333942813555,0.0009350805423917244
truck,atae_snugbox,3,000025,1708156,1467082,234.17064951913056,272.6500631866521,1.1643221033316475,422878,362540,60338,0.1426841784155241,2523916,2048185,"[1707688, 1707722, 1707582, 1708156]","[1466258, 1467082, 1466196, 1466204]",0.0003361074888144716,0.0006041863430700985
truck,atae_snugbox,4,000033,2237926,1617520,178.73691980878723,247.29215094712893,1.383553835501261,555346,400255,155091,0.2792691403197286,3179458,2200774,"[2237524, 2237780, 2237406, 2237926]","[1617432, 1617046, 1617182, 1617520]",0.00023238572096999588,0.0002930819671117514
truck,atae_snugbox,5,000041,2150482,1761628,186.004811944485,227.0626942805178,1.2207355923043912,533282,436188,97094,0.182068774119509,2970766,2365832,"[2148910, 2150104, 2148116, 2150482]","[1760278, 1761628, 1761010, 1761192]",0.0011007707721632472,0.0007665981271155978
truck,atae_snugbox,6,000049,1979556,1664948,202.0655136808456,240.24774347306942,1.1889596551964385,490708,412097,78611,0.16019914083324502,2841379,2292227,"[1979034, 1978922, 1979556, 1978916]","[1664528, 1664948, 1664650, 1664526]",0.00032337817005346353,0.00025350476342659147
truck,atae_snugbox,7,000057,2387112,1781846,167.5664987650349,224.48629118341316,1.3396847987985494,592349,441034,151315,0.25544906803252815,3273293,2320541,"[2385810, 2385114, 2384648, 2387112]","[1779320, 1781846, 1780722, 1779756]",0.0010328331106845832,0.001418773530381468
truck,atae_snugbox,8,000065,2338330,1705980,171.06225383072535,234.4693372724182,1.3706667135605342,580401,422339,158062,0.27233240466505054,3039835,2185979,"[2337732, 2337838, 2338330, 2337616]","[1705550, 1705980, 1705576, 1705418]",0.00030540502737737925,0.00032949682551501467
truck,atae_snugbox,9,000073,2248896,1647720,177.86505022909017,242.75969218071032,1.3648532517660767,558115,407786,150329,0.2693512985674995,3221963,2327686,"[2248896, 2248640, 2248868, 2248536]","[1647424, 1647720, 1647522, 1647010]",0.0001600900061590183,0.0004309771830967107
truck,atae_snugbox,10,000081,1988410,1699594,201.16575555343215,235.35032484228586,1.169932348549124,493007,420806,72201,0.14645025324184038,2684819,2222405,"[1988264, 1988162, 1988410, 1988376]","[1699344, 1699592, 1699466, 1699594]",0.00012472948036592007,0.00014710217540581078
truck,atae_snugbox,11,000089,2270194,1688288,176.19639555033623,236.92640118273658,1.344672236016604,563066,417878,145188,0.2578525430411355,3020228,2177846,"[2270194, 2267448, 2268880, 2267634]","[1688058, 1687586, 1688288, 1687216]",0.0012104707038318495,0.0006351512365008144
truck,atae_snugbox,12,000097,2310600,1795930,173.11520817103784,222.72583007132795,1.2865757574070258,573466,444795,128671,0.22437424363432182,3127125,2357670,"[2309330, 2310370, 2310256, 2310600]","[1794252, 1795808, 1795930, 1795830]",0.0005497504695604897,0.0009345820418779641
truck,atae_snugbox,13,000105,2231162,1849350,179.27877939835835,216.2922107767594,1.2064574039527403,553641,458258,95383,0.17228312209536506,2855037,2371600,"[2230874, 2230900, 2230420, 2231162]","[1849250, 1849350, 1849314, 1849314]",0.00033261028698171406,5.407430999828584e-05
truck,atae_snugbox,14,000113,2027576,1657708,197.27990467435006,241.29701974050917,1.2231201152434565,502729,410249,92480,0.18395596832488278,2609105,2128986,"[2027236, 2027060, 2026892, 2027576]","[1657708, 1657004, 1657362, 1657010]",0.0003374127055615381,0.0004247947378551848
truck,atae_snugbox,15,000121,2085136,1683774,191.83400986794146,237.5615729901994,1.238370470146231,517129,416797,100332,0.19401735350367122,2680397,2186969,"[2084766, 2084244, 2085136, 2085018]","[1683416, 1683556, 1683774, 1683106]",0.0004278606344712731,0.00039680111769608244
truck,atae_snugbox,16,000129,2063302,1777674,193.86401021275606,225.0131351417639,1.1606751294106794,511668,440286,71382,0.13950843124838763,2694678,2297889,"[2062946, 2063152, 2063302, 2062388]","[1777470, 1777008, 1777674, 1777524]",0.00044305549294286283,0.00037470061926872614
truck,atae_snugbox,17,000137,2059396,1644044,194.2317067722769,243.30249068759716,1.2526404402801872,510440,406722,103718,0.2031933234072565,2889647,2257123,"[2059396, 2057098, 2057578, 2058068]","[1643082, 1642896, 1644044, 1642630]",0.0011165990860213747,0.0008605354429231915
truck,atae_snugbox,18,000145,1834878,1531922,217.99814483578746,261.10989985129794,1.1977620270483744,454562,378749,75813,0.1667825291159402,2666243,2083283,"[1834480, 1834404, 1834330, 1834878]","[1531922, 1531010, 1531134, 1531018]",0.0002987152518665615,0.0005955836687300942
truck,atae_snugbox,19,000153,2297216,1484392,174.1238089931465,269.4705980630453,1.547580423499992,570032,366860,203172,0.35642209560165045,3394083,2073439,"[2296262, 2296100, 2296034, 2297216]","[1484392, 1483628, 1483330, 1483510]",0.000514718017699855,0.0007157708859181177
truck,atae_snugbox,20,000161,2143334,1385578,186.62513635299024,288.6881864463783,1.5468880135221545,531695,342286,189409,0.3562361880401358,3118024,1983046,"[2143334, 2143112, 2142732, 2143042]","[1385494, 1385058, 1385578, 1385546]",0.00028090739621708263,0.00037533771371693327
truck,atae_snugbox,21,000169,2304336,1664728,173.5857965157859,240.27949310638135,1.384211715066966,571888,411903,159985,0.2797488319391209,3298401,2303694,"[2303930, 2302764, 2304336, 2304278]","[1663848, 1663968, 1663004, 1664728]",0.0006823429016154425,0.0010361280543690768
truck,atae_snugbox,22,000177,2229084,1742928,179.4459069285859,229.4988662756006,1.278930627082702,553072,431576,121496,0.2196748343796106,3158662,2478761,"[2228476, 2228268, 2229084, 2228424]","[1742512, 1742398, 1742928, 1742478]",0.0003661552309717069,0.00030414689950929055
truck,atae_snugbox,23,000185,2055964,1518894,194.5559358043234,263.3495161611014,1.353592811611607,509854,375633,134221,0.26325379422344436,2841900,2145565,"[2055576, 2055830, 2055964, 2055394]","[1518754, 1518716, 1518894, 1518864]",0.0002772790268576357,0.00011719724757655185
truck,atae_snugbox,24,000193,2122156,1613456,188.48755699392504,247.91503455935583,1.3152859452008607,526417,399225,127192,0.24161833679383454,3048382,2283822,"[2122120, 2121864, 2122156, 2121632]","[1613022, 1612838, 1613384, 1613456]",0.0002469434852868338,0.0003830954484169417
truck,atae_snugbox,25,000201,2192438,1827626,182.44529605854305,218.86315909272466,1.1996097669873376,543816,452683,91133,0.16758057872515703,3001370,2430346,"[2190994, 2190974, 2191750, 2192438]","[1826694, 1827626, 1826670, 1827038]",0.0006680237038902798,0.0005232601736063409
truck,atae_snugbox,26,000209,2151170,1685930,185.9453227778372,237.25777464070276,1.2759545176846014,533483,417245,116238,0.21788510599213096,3226747,2439915,"[2149786, 2149074, 2150798, 2151170]","[1685562, 1684932, 1685930, 1684596]",0.0009747898690684199,0.0007915716019237445
truck,atae_snugbox,27,000217,2142850,1437376,186.66728889096296,278.28487466049245,1.4908068591655905,531552,355220,176332,0.3317304798025405,3174052,2077865,"[2142850, 2142690, 2141938, 2142454]","[1437258, 1437050, 1436936, 1437376]",0.00042567432273674983,0.0003061604350261454
truck,atae_snugbox,28,000225,2457368,1810260,162.77578287012773,220.96273463480384,1.3574668832101466,610074,448218,161856,0.2653055203139291,3396119,2381534,"[2456718, 2454856, 2457368, 2457342]","[1809036, 1808260, 1810260, 1809032]",0.001022563565229745,0.0011054933623414792
truck,atae_snugbox,29,000233,2346606,1507124,170.4589522058667,265.40616432357257,1.5570092440967034,582544,372693,209851,0.3602320168090307,3308497,1997558,"[2346456, 2346526, 2346606, 2346216]","[1506900, 1507124, 1507066, 1507098]",0.00016620845694199451,0.00014863504588775268
truck,atae_snugbox,30,000241,2415142,1674168,165.62173155864127,238.92464794453124,1.4425923802151277,599651,414392,185259,0.30894470283548264,3326495,2259015,"[2414784, 2415074, 2414516, 2415142]","[1673676, 1673994, 1674168, 1673534]",0.0002592262386645459,0.00037876909602632984
truck,atae_snugbox,31,000249,2161310,1826002,185.07294187321577,219.0578104514672,1.1836295907671515,536184,452354,83830,0.15634558285961536,2841883,2361801,"[2161310, 2161216, 2161078, 2160440]","[1825302, 1826002, 1825522, 1825938]",0.00040258934359889886,0.00038341647080475285
bicycle,baseline_aabb,0,_DSC8679,13771364,13359612,29.04577934328074,29.94098930418039,1.0308206555699373,3429953,3327016,102937,0.030011198404176383,9400632,9017617,"[13768822, 13770874, 13771364, 13769188]","[13359130, 13359612, 13357080, 13357434]",0.0001846033808707615,0.00018954487819346065
bicycle,baseline_aabb,1,_DSC8687,14096458,13606052,28.375922518976044,29.398682292262297,1.036043225470548,3510951,3388352,122599,0.034919029060787234,9306311,8844148,"[14092602, 14096458, 14096100, 14091056]","[13606052, 13600666, 13605708, 13602206]",0.00038328219829440133,0.0003959229201439789
bicycle,baseline_aabb,2,_DSC8695,12072008,11504366,33.13450421835373,34.769408414162065,1.0493414413275794,3005227,2863313,141914,0.047222389523320536,8079728,7688940,"[12070540, 12070760, 12072008, 12071324]","[11503100, 11503656, 11504366, 11502886]",0.00012161219329578819,0.00012865647348085828
bicycle,baseline_aabb,3,_DSC8703,15740746,15346820,25.411756215366157,26.064031506201285,1.0256682491877795,3922480,3823998,98482,0.025107075115743102,10251551,9979934,"[15740454, 15740562, 15738918, 15740746]","[15346820, 15346630, 15344994, 15346524]",0.00011613597565972922,0.00011898678516864259
bicycle,baseline_aabb,4,_DSC8711,11999560,11595892,33.33455560037201,34.49497459962545,1.034811293516704,2986894,2885970,100924,0.0337889459753175,7799380,7506863,"[11996008, 11996858, 11998878, 11999560]","[11595162, 11593150, 11592316, 11595892]",0.0002960536350502166,0.00030843193926581813
bicycle,baseline_aabb,5,_DSC8719,10645612,10305590,37.57416670831137,38.81388644415313,1.0329939382412845,2648623,2563618,85005,0.03209403527795387,7102518,6859330,"[10644948, 10643994, 10644414, 10645612]","[10304932, 10303970, 10305590, 10304396]",0.00015199992634861418,0.0001572094812455882
bicycle,baseline_aabb,6,_DSC8727,13837606,13434274,28.90673430071647,29.774589977843238,1.0300226123123586,3446298,3345466,100832,0.029258061839109676,9401453,9010606,"[13834570, 13834842, 13834750, 13837606]","[13431526, 13434274, 13431244, 13431412]",0.000219436430003465,0.00022557878826817582
bicycle,baseline_aabb,7,_DSC8735,12479434,12042660,32.052735725033685,33.2152531085325,1.0362688974030654,3106954,2997765,109189,0.03514342343015056,8093688,7748493,"[12479434, 12477290, 12479196, 12476344]","[12040542, 12042430, 12039608, 12042660]",0.00024763452926118517,0.00025346079454810147
bicycle,baseline_aabb,8,_DSC8744,10226300,9956422,39.114831366183274,40.17507494158042,1.0271059221877097,2543776,2476307,67469,0.026523168706678577,6928989,6752371,"[10226300, 10224950, 10224394, 10225772]","[9955896, 9955072, 9956422, 9954522]",0.000186399414631513,0.0001908497010389657
bicycle,baseline_aabb,9,_DSC8752,12807386,12590510,31.231978172595095,31.769960073102677,1.0172253546520356,3188925,3134704,54221,0.01700290850364935,8080743,7942412,"[12804444, 12806360, 12807386, 12805610]","[12590510, 12588730, 12587554, 12589470]",0.0002297369582108317,0.00023480693484329972
bicycle,baseline_aabb,10,_DSC8760,13804042,13614118,28.97701991923815,29.38126436101112,1.0139505181312516,3438372,3390890,47482,0.013809442375635911,8635758,8502825,"[13803208, 13803962, 13803740, 13804042]","[13613818, 13613276, 13614028, 13614118]",6.0418417098325106e-05,6.184896072444085e-05
bicycle,baseline_aabb,11,_DSC8768,10403548,10114110,38.448421634619265,39.548709673911,1.0286172485764937,2587968,2515607,72361,0.027960546652817962,6914626,6729987,"[10402444, 10401226, 10403548, 10401270]","[10114110, 10113002, 10111778, 10111822]",0.00022322368455205582,0.00023060162698743103
bicycle,baseline_aabb,12,_DSC8776,12189214,11819158,32.81589772728578,33.84335838475126,1.031309844576069,3034258,2941746,92512,0.030489167368101196,7832664,7559740,"[12187310, 12186006, 12186598, 12189214]","[11815962, 11819158, 11817266, 11816550]",0.00026322522117728955,0.00027045245951802256
bicycle,baseline_aabb,13,_DSC8784,11833736,11532628,33.80166669258128,34.68420207432339,1.0261092267954883,2945590,2870314,75276,0.0255554914295608,7561282,7299922,"[11832556, 11833736, 11830444, 11833704]","[11532628, 11529346, 11532596, 11531454]",0.0002782141894307342,0.000284611567647799
bicycle,baseline_aabb,14,_DSC8792,9386704,9158880,42.61346687825674,43.673462257393915,1.0248746571633214,2333907,2276950,56957,0.024404142924289614,6385828,6256792,"[9385490, 9386704, 9386540, 9384778]","[9156950, 9157662, 9158880, 9158708]",0.00020520190013123972,0.00021074355348573112
bicycle,baseline_aabb,15,_DSC8800,13927844,13885326,28.719448609562257,28.80738990211681,1.0030620815096456,3469172,3458542,10630,0.003064131729415549,9164856,9132413,"[13926324, 13926014, 13927844, 13927570]","[13885326, 13883496, 13885050, 13883800]",0.00013140002490138176,0.00013180242772869557
bicycle,baseline_aabb,16,_DSC8808,8675962,8491886,46.10439741437318,47.103788251514445,1.0216766923154645,2156129,2110110,46019,0.02134334262931392,5821371,5714363,"[8673720, 8674936, 8675962, 8674446]","[8490858, 8490372, 8489644, 8491886]",0.00025845077550218647,0.00026405392259050794
bicycle,baseline_aabb,17,_DSC8816,12673798,12376090,31.561178424967796,32.32038551755846,1.0240550933291532,3155457,3081031,74426,0.02358644088637557,8604024,8326568,"[12671008, 12671146, 12673798, 12672360]","[12374658, 12373442, 12376090, 12373306]",0.0002201690993379302,0.0002249810778306846
bicycle,baseline_aabb,18,_DSC8824,10860718,10564482,36.8299775392382,37.86271773665761,1.0280407501285913,2702374,2628316,74058,0.027404792970921122,6911499,6682378,"[10860552, 10858728, 10860718, 10858986]","[10564482, 10564320, 10562760, 10562494]",0.0001832455381553123,0.00018819495103617983
bicycle,baseline_aabb,19,_DSC8832,8620702,8567586,46.39993355529515,46.68759671627457,1.006199645967954,2142434,2129155,13279,0.006198090582953781,5871637,5835319,"[8619648, 8619340, 8620702, 8620254]","[8566224, 8567134, 8567586, 8566536]",0.00015800489699171205,0.00015898455328492204
bicycle,baseline_aabb,20,_DSC8840,12090888,12069844,33.08276447519818,33.14044489721657,1.0017435188060426,3009925,3004665,5260,0.0017475518492985705,7485437,7469121,"[12088364, 12090154, 12090394, 12090888]","[12067320, 12069844, 12069116, 12069360]",0.0002087684399025637,0.00020913239058042524
bicycle,baseline_aabb,21,_DSC8848,8599872,8575372,46.51232018337017,46.645206761875755,1.0028570189141648,2137267,2131144,6123,0.002864873691494792,5744541,5727915,"[8599858, 8597950, 8599592, 8599872]","[8575110, 8575356, 8575372, 8573466]",0.00022350609664626892,0.00022227856285363692
bicycle,baseline_aabb,22,_DSC8856,11052686,10903916,36.190297996342245,36.68406836589717,1.0136437221269863,2750229,2713036,37193,0.013523601125578997,6790528,6676197,"[11052686, 11052094, 11050004, 11049880]","[10901106, 10903916, 10903324, 10901230]",0.00025390985892348374,0.00025774155657922474
bicycle,baseline_aabb,23,_DSC8864,11425912,11377228,35.00814639566627,35.157948843074955,1.0042790739536906,2843605,2831309,12296,0.004324088612869931,6545469,6515056,"[11425084, 11424314, 11423370, 11425912]","[11374842, 11375720, 11374154, 11377228]",0.00022250095626394462,0.0002702302125816866
bicycle,baseline_aabb,24,_DSC8872,12477428,12198278,32.05788885337587,32.79151368742375,1.0228843776146108,3106364,3036581,69783,0.02246452765999091,7148240,6943470,"[12476174, 12475256, 12473966, 12477428]","[12196332, 12198278, 12197244, 12194442]",0.0002774993254890745,0.0003145145513813961
drjohnson,baseline_aabb,0,IMG_6292,5314778,5175930,75.26184536776512,77.28079784695697,1.0268257105486358,1319900,1285216,34684,0.02627774831426623,3992439,3868500,"[5314264, 5314778, 5314764, 5313194]","[5175752, 5175930, 5175386, 5174988]",0.0002980665192642424,0.0001820109075156593
drjohnson,baseline_aabb,1,IMG_6301,2497174,2486796,160.1810686800359,160.84954294602372,1.0041732413917346,615465,612872,2593,0.004213074667121607,2149757,2140386,"[2497036, 2495964, 2497174, 2495866]","[2485596, 2486668, 2486796, 2485492]",0.0005239314082459113,0.0005245082935862772
drjohnson,baseline_aabb,2,IMG_6313,12246426,8789920,32.66259070197297,45.50667127800936,1.3932352057811674,3052527,2188347,864180,0.28310314699919115,8037968,5738410,"[12242814, 12244932, 12246426, 12244860]","[8787302, 8787892, 8789920, 8787038]",0.0002949833716599381,0.00032794578266502714
drjohnson,baseline_aabb,3,IMG_6322,4552092,4390402,87.87168624887195,91.10783021691408,1.0368280626694322,1129040,1088640,40400,0.03578261177637639,3729056,3569822,"[4551716, 4552092, 4550772, 4548660]","[4389200, 4389766, 4390402, 4387472]",0.0007541514587512992,0.0006675460959944956
